Provincias;País de residencia;Meses;Total
Ciudad Real;Resto de la UE;Enero;.
Ciudad Real;Resto de la UE;Febrero;0
Ciudad Real;Resto de la UE;Marzo;0
Ciudad Real;Resto de la UE;Abril;18
Ciudad Real;Resto de la UE;Mayo;0
Ciudad Real;Resto de la UE;Junio;0
Ciudad Real;Resto de la UE;Julio;0
Ciudad Real;Resto de la UE;Agosto;78
Ciudad Real;Resto de la UE;Septiembre;..
Ciudad Real;Resto de la UE;Octubre;73
Ciudad Real;Resto de la UE;Noviembre;45
Ciudad Real;Resto de la UE;Diciembre;.
Ciudad Real;Reino Unido;Total;390
Ciudad Real;Reino Unido;Enero;.
Ciudad Real;Reino Unido;Febrero;0
Ciudad Real;Reino Unido;Marzo;15
Ciudad Real;Reino Unido;Abril;62
Ciudad Real;Reino Unido;Mayo;70
Ciudad Real;Reino Unido;Junio;75
Ciudad Real;Reino Unido;Julio;18
Ciudad Real;Reino Unido;Agosto;41
Ciudad Real;Reino Unido;Septiembre;56
Ciudad Real;Reino Unido;Octubre;42
Ciudad Real;Reino Unido;Noviembre;11
Ciudad Real;Reino Unido;Diciembre;.
Ciudad Real;Otros países europeos;Total;186
Ciudad Real;Otros países europeos;Enero;.
Ciudad Real;Otros países europeos;Febrero;0
Ciudad Real;Otros países europeos;Marzo;0
Ciudad Real;Otros países europeos;Abril;40
Ciudad Real;Otros países europeos;Mayo;21
Ciudad Real;Otros países europeos;Junio;54
Ciudad Real;Otros países europeos;Julio;0
Ciudad Real;Otros países europeos;Agosto;38
Ciudad Real;Otros países europeos;Septiembre;27
Ciudad Real;Otros países europeos;Octubre;0
Ciudad Real;Otros países europeos;Noviembre;..
Ciudad Real;Otros países europeos;Diciembre;.
Ciudad Real;Estados Unidos;Total;..
Ciudad Real;Estados Unidos;Enero;.
Ciudad Real;Estados Unidos;Febrero;..
Ciudad Real;Estados Unidos;Marzo;0
Ciudad Real;Estados Unidos;Abril;0
Ciudad Real;Estados Unidos;Mayo;0
Ciudad Real;Estados Unidos;Junio;0
Ciudad Real;Estados Unidos;Julio;0
Ciudad Real;Estados Unidos;Agosto;0
Ciudad Real;Estados Unidos;Septiembre;0
Ciudad Real;Estados Unidos;Octubre;..
Ciudad Real;Estados Unidos;Noviembre;0
Ciudad Real;Estados Unidos;Diciembre;.
Ciudad Real;Resto de América;Total;50
Ciudad Real;Resto de América;Enero;.
Ciudad Real;Resto de América;Febrero;0
Ciudad Real;Resto de América;Marzo;..
Ciudad Real;Resto de América;Abril;0
Ciudad Real;Resto de América;Mayo;0
Ciudad Real;Resto de América;Junio;0
Ciudad Real;Resto de América;Julio;..
Ciudad Real;Resto de América;Agosto;31
Ciudad Real;Resto de América;Septiembre;0
Ciudad Real;Resto de América;Octubre;0
Ciudad Real;Resto de América;Noviembre;0
Ciudad Real;Resto de América;Diciembre;.
Ciudad Real;Países africanos;Total;0
Ciudad Real;Países africanos;Enero;.
Ciudad Real;Países africanos;Febrero;0
Ciudad Real;Países africanos;Marzo;0
Ciudad Real;Países africanos;Abril;0
Ciudad Real;Países africanos;Mayo;0
Ciudad Real;Países africanos;Junio;0
Ciudad Real;Países africanos;Julio;0
Ciudad Real;Países africanos;Agosto;0
Ciudad Real;Países africanos;Septiembre;0
Ciudad Real;Países africanos;Octubre;0
Ciudad Real;Países africanos;Noviembre;0
Ciudad Real;Países africanos;Diciembre;.
Ciudad Real;Resto del mundo;Total;69
Ciudad Real;Resto del mundo;Enero;.
Ciudad Real;Resto del mundo;Febrero;0
Ciudad Real;Resto del mundo;Marzo;0
Ciudad Real;Resto del mundo;Abril;0
Ciudad Real;Resto del mundo;Mayo;31
Ciudad Real;Resto del mundo;Junio;0
Ciudad Real;Resto del mundo;Julio;0
Ciudad Real;Resto del mundo;Agosto;0
Ciudad Real;Resto del mundo;Septiembre;29
Ciudad Real;Resto del mundo;Octubre;0
Ciudad Real;Resto del mundo;Noviembre;..
Ciudad Real;Resto del mundo;Diciembre;.
Córdoba;Total;Total;75.150
Córdoba;Total;Enero;1.409
Córdoba;Total;Febrero;4.044
Córdoba;Total;Marzo;5.212
Córdoba;Total;Abril;12.213
Córdoba;Total;Mayo;11.608
Córdoba;Total;Junio;7.446
Córdoba;Total;Julio;8.607
Córdoba;Total;Agosto;10.012
Córdoba;Total;Septiembre;5.296
Córdoba;Total;Octubre;3.944
Córdoba;Total;Noviembre;2.213
Córdoba;Total;Diciembre;3.146
Córdoba;Españoles;Total;46.378
Córdoba;Españoles;Enero;1.030
Córdoba;Españoles;Febrero;1.851
Córdoba;Españoles;Marzo;2.627
Córdoba;Españoles;Abril;8.588
Córdoba;Españoles;Mayo;4.119
Córdoba;Españoles;Junio;4.769
Córdoba;Españoles;Julio;6.751
Córdoba;Españoles;Agosto;8.061
Córdoba;Españoles;Septiembre;2.243
Córdoba;Españoles;Octubre;1.895
Córdoba;Españoles;Noviembre;1.565
Córdoba;Españoles;Diciembre;2.878
Córdoba;Extranjeros;Total;28.772
Córdoba;Extranjeros;Enero;379
Córdoba;Extranjeros;Febrero;2.193
Córdoba;Extranjeros;Marzo;2.585
Córdoba;Extranjeros;Abril;3.625
Córdoba;Extranjeros;Mayo;7.489
Córdoba;Extranjeros;Junio;2.677
Córdoba;Extranjeros;Julio;1.857
Córdoba;Extranjeros;Agosto;1.951
Córdoba;Extranjeros;Septiembre;3.053
Córdoba;Extranjeros;Octubre;2.049
Córdoba;Extranjeros;Noviembre;648
Córdoba;Extranjeros;Diciembre;268
Córdoba;Unión Europea 27 (sin España);Total;24.508
Córdoba;Unión Europea 27 (sin España);Enero;336
Córdoba;Unión Europea 27 (sin España);Febrero;1.984
Córdoba;Unión Europea 27 (sin España);Marzo;2.111
Córdoba;Unión Europea 27 (sin España);Abril;2.890
Córdoba;Unión Europea 27 (sin España);Mayo;6.448
Córdoba;Unión Europea 27 (sin España);Junio;2.354
Córdoba;Unión Europea 27 (sin España);Julio;1.680
Córdoba;Unión Europea 27 (sin España);Agosto;1.848
Córdoba;Unión Europea 27 (sin España);Septiembre;2.666
Córdoba;Unión Europea 27 (sin España);Octubre;1.598
Córdoba;Unión Europea 27 (sin España);Noviembre;422
Córdoba;Unión Europea 27 (sin España);Diciembre;170
Córdoba;Alemania;Total;4.278
Córdoba;Alemania;Enero;43
Córdoba;Alemania;Febrero;107
Córdoba;Alemania;Marzo;625
Córdoba;Alemania;Abril;516
Córdoba;Alemania;Mayo;1.051
Córdoba;Alemania;Junio;406
Córdoba;Alemania;Julio;47
Córdoba;Alemania;Agosto;273
Córdoba;Alemania;Septiembre;565
Córdoba;Alemania;Octubre;531
Córdoba;Alemania;Noviembre;109
Córdoba;Alemania;Diciembre;..
Córdoba;Austria;Total;310
Córdoba;Austria;Enero;..
Córdoba;Austria;Febrero;0
Córdoba;Austria;Marzo;..
Córdoba;Austria;Abril;168
Córdoba;Austria;Mayo;30
Córdoba;Austria;Junio;22
Córdoba;Austria;Julio;..
Córdoba;Austria;Agosto;0
Córdoba;Austria;Septiembre;28
Córdoba;Austria;Octubre;18
Córdoba;Austria;Noviembre;0
Córdoba;Austria;Diciembre;0
Córdoba;Bélgica;Total;1.425
Córdoba;Bélgica;Enero;..
Córdoba;Bélgica;Febrero;158
Córdoba;Bélgica;Marzo;..
Córdoba;Bélgica;Abril;258
Córdoba;Bélgica;Mayo;203
Córdoba;Bélgica;Junio;355
Córdoba;Bélgica;Julio;86
Córdoba;Bélgica;Agosto;195
Córdoba;Bélgica;Septiembre;..
Córdoba;Bélgica;Octubre;50
Córdoba;Bélgica;Noviembre;55
Córdoba;Bélgica;Diciembre;0
Córdoba;Dinamarca;Total;325
Córdoba;Dinamarca;Enero;0
Córdoba;Dinamarca;Febrero;0
Córdoba;Dinamarca;Marzo;57
Córdoba;Dinamarca;Abril;0
Córdoba;Dinamarca;Mayo;0
Córdoba;Dinamarca;Junio;..
Córdoba;Dinamarca;Julio;..
Córdoba;Dinamarca;Agosto;..
Córdoba;Dinamarca;Septiembre;0
Córdoba;Dinamarca;Octubre;..
Córdoba;Dinamarca;Noviembre;0
Córdoba;Dinamarca;Diciembre;19
Córdoba;Finlandia;Total;12
Córdoba;Finlandia;Enero;0
Córdoba;Finlandia;Febrero;0
Córdoba;Finlandia;Marzo;0
Córdoba;Finlandia;Abril;0
Córdoba;Finlandia;Mayo;0
Córdoba;Finlandia;Junio;0
Córdoba;Finlandia;Julio;0
Córdoba;Finlandia;Agosto;0
Córdoba;Finlandia;Septiembre;12
Córdoba;Finlandia;Octubre;0
Córdoba;Finlandia;Noviembre;0
Córdoba;Finlandia;Diciembre;0
Córdoba;Francia;Total;6.891
Córdoba;Francia;Enero;96
Córdoba;Francia;Febrero;61
Córdoba;Francia;Marzo;374
Córdoba;Francia;Abril;1.112
Córdoba;Francia;Mayo;1.749
Córdoba;Francia;Junio;518
Córdoba;Francia;Julio;715
Córdoba;Francia;Agosto;860
Córdoba;Francia;Septiembre;747
Córdoba;Francia;Octubre;482
Córdoba;Francia;Noviembre;167
Córdoba;Francia;Diciembre;..
Córdoba;Grecia;Total;..
Córdoba;Grecia;Enero;0
Córdoba;Grecia;Febrero;0
Córdoba;Grecia;Marzo;0
Córdoba;Grecia;Abril;0
Córdoba;Grecia;Mayo;0
Córdoba;Grecia;Junio;0
Córdoba;Grecia;Julio;0
Córdoba;Grecia;Agosto;0
Córdoba;Grecia;Septiembre;..
Córdoba;Grecia;Octubre;0
Córdoba;Grecia;Noviembre;0
Córdoba;Grecia;Diciembre;0
Córdoba;Irlanda;Total;300
Córdoba;Irlanda;Enero;0
Córdoba;Irlanda;Febrero;0
Córdoba;Irlanda;Marzo;0
Córdoba;Irlanda;Abril;63
Córdoba;Irlanda;Mayo;170
Córdoba;Irlanda;Junio;0
Córdoba;Irlanda;Julio;0
Córdoba;Irlanda;Agosto;17
Córdoba;Irlanda;Septiembre;0
Córdoba;Irlanda;Octubre;..
Córdoba;Irlanda;Noviembre;..
Córdoba;Irlanda;Diciembre;0
Córdoba;Italia;Total;1.170
Córdoba;Italia;Enero;0
Córdoba;Italia;Febrero;41
Córdoba;Italia;Marzo;369
Córdoba;Italia;Abril;82
Córdoba;Italia;Mayo;60
Córdoba;Italia;Junio;64
Córdoba;Italia;Julio;82
Córdoba;Italia;Agosto;338
Córdoba;Italia;Septiembre;80
Córdoba;Italia;Octubre;45
Córdoba;Italia;Noviembre;0
Córdoba;Italia;Diciembre;..
Córdoba;Luxemburgo;Total;17
Córdoba;Luxemburgo;Enero;0
Córdoba;Luxemburgo;Febrero;0
Córdoba;Luxemburgo;Marzo;..
Córdoba;Luxemburgo;Abril;0
Córdoba;Luxemburgo;Mayo;0
Córdoba;Luxemburgo;Junio;..
Córdoba;Luxemburgo;Julio;0
Córdoba;Luxemburgo;Agosto;0
Córdoba;Luxemburgo;Septiembre;0
Córdoba;Luxemburgo;Octubre;0
Córdoba;Luxemburgo;Noviembre;0
Córdoba;Luxemburgo;Diciembre;0
Córdoba;Países Bajos;Total;8.696
Córdoba;Países Bajos;Enero;160
Córdoba;Países Bajos;Febrero;1.591
Córdoba;Países Bajos;Marzo;606
Córdoba;Países Bajos;Abril;648
Córdoba;Países Bajos;Mayo;3.041
Córdoba;Países Bajos;Junio;967
Córdoba;Países Bajos;Julio;344
Córdoba;Países Bajos;Agosto;33
Córdoba;Países Bajos;Septiembre;891
Córdoba;Países Bajos;Octubre;270
Córdoba;Países Bajos;Noviembre;76
Córdoba;Países Bajos;Diciembre;68
Córdoba;Portugal;Total;458
Córdoba;Portugal;Enero;..
Córdoba;Portugal;Febrero;..
Córdoba;Portugal;Marzo;..
Córdoba;Portugal;Abril;23
Córdoba;Portugal;Mayo;120
Córdoba;Portugal;Junio;0
Córdoba;Portugal;Julio;103
Córdoba;Portugal;Agosto;91
Córdoba;Portugal;Septiembre;56
Córdoba;Portugal;Octubre;..
Córdoba;Portugal;Noviembre;0
Córdoba;Portugal;Diciembre;29
Córdoba;Suecia;Total;..
Córdoba;Suecia;Enero;0
Córdoba;Suecia;Febrero;0
Córdoba;Suecia;Marzo;0
Córdoba;Suecia;Abril;..
Córdoba;Suecia;Mayo;0
Córdoba;Suecia;Junio;0
Córdoba;Suecia;Julio;0
Córdoba;Suecia;Agosto;0
Córdoba;Suecia;Septiembre;0
Córdoba;Suecia;Octubre;0
Córdoba;Suecia;Noviembre;0
Córdoba;Suecia;Diciembre;0
Córdoba;Resto de la UE;Total;610
Córdoba;Resto de la UE;Enero;0
Córdoba;Resto de la UE;Febrero;..
Córdoba;Resto de la UE;Marzo;..
Córdoba;Resto de la UE;Abril;..
Córdoba;Resto de la UE;Mayo;25
Córdoba;Resto de la UE;Junio;..
Córdoba;Resto de la UE;Julio;76
Córdoba;Resto de la UE;Agosto;33
Córdoba;Resto de la UE;Septiembre;259
Córdoba;Resto de la UE;Octubre;139
Córdoba;Resto de la UE;Noviembre;0
Córdoba;Resto de la UE;Diciembre;29
Córdoba;Reino Unido;Total;2.310
Córdoba;Reino Unido;Enero;43
Córdoba;Reino Unido;Febrero;107
Córdoba;Reino Unido;Marzo;331
Córdoba;Reino Unido;Abril;414
Córdoba;Reino Unido;Mayo;601
Córdoba;Reino Unido;Junio;159
Córdoba;Reino Unido;Julio;73
Córdoba;Reino Unido;Agosto;33
Córdoba;Reino Unido;Septiembre;174
Córdoba;Reino Unido;Octubre;279
Córdoba;Reino Unido;Noviembre;36
Córdoba;Reino Unido;Diciembre;58
Córdoba;Otros países europeos;Total;1.004
Córdoba;Otros países europeos;Enero;0
Córdoba;Otros países europeos;Febrero;71
Córdoba;Otros países europeos;Marzo;99
Córdoba;Otros países europeos;Abril;180
Córdoba;Otros países europeos;Mayo;269
Córdoba;Otros países europeos;Junio;116
Córdoba;Otros países europeos;Julio;..
Córdoba;Otros países europeos;Agosto;25
Córdoba;Otros países europeos;Septiembre;103
Córdoba;Otros países europeos;Octubre;72
Córdoba;Otros países europeos;Noviembre;51
Córdoba;Otros países europeos;Diciembre;0
Córdoba;Estados Unidos;Total;161
Córdoba;Estados Unidos;Enero;0
Córdoba;Estados Unidos;Febrero;31
Córdoba;Estados Unidos;Marzo;0
Córdoba;Estados Unidos;Abril;0
Córdoba;Estados Unidos;Mayo;0
Córdoba;Estados Unidos;Junio;..
Córdoba;Estados Unidos;Julio;0
Córdoba;Estados Unidos;Agosto;0
Córdoba;Estados Unidos;Septiembre;0
Córdoba;Estados Unidos;Octubre;41
Córdoba;Estados Unidos;Noviembre;44
Córdoba;Estados Unidos;Diciembre;39
Córdoba;Resto de América;Total;367
Córdoba;Resto de América;Enero;0
Córdoba;Resto de América;Febrero;0
Córdoba;Resto de América;Marzo;..
Córdoba;Resto de América;Abril;66
Córdoba;Resto de América;Mayo;105
Córdoba;Resto de América;Junio;..
Córdoba;Resto de América;Julio;..
Córdoba;Resto de América;Agosto;37
Córdoba;Resto de América;Septiembre;52
Córdoba;Resto de América;Octubre;50
Córdoba;Resto de América;Noviembre;0
Córdoba;Resto de América;Diciembre;0
Córdoba;Países africanos;Total;112
Córdoba;Países africanos;Enero;0
Córdoba;Países africanos;Febrero;0
Córdoba;Países africanos;Marzo;0
Córdoba;Países africanos;Abril;59
Córdoba;Países africanos;Mayo;0
Córdoba;Países africanos;Junio;0
Córdoba;Países africanos;Julio;34
Córdoba;Países africanos;Agosto;0
Córdoba;Países africanos;Septiembre;19
Córdoba;Países africanos;Octubre;0
Córdoba;Países africanos;Noviembre;0
Córdoba;Países africanos;Diciembre;0
Córdoba;Resto del mundo;Total;310
Córdoba;Resto del mundo;Enero;0
Córdoba;Resto del mundo;Febrero;0
Córdoba;Resto del mundo;Marzo;33
Córdoba;Resto del mundo;Abril;..
Córdoba;Resto del mundo;Mayo;65
Córdoba;Resto del mundo;Junio;..
Córdoba;Resto del mundo;Julio;..
Córdoba;Resto del mundo;Agosto;..
Córdoba;Resto del mundo;Septiembre;40
Córdoba;Resto del mundo;Octubre;..
Córdoba;Resto del mundo;Noviembre;95
Córdoba;Resto del mundo;Diciembre;0
Coruña, A;Total;Total;400.749
Coruña, A;Total;Enero;851
Coruña, A;Total;Febrero;1.225
Coruña, A;Total;Marzo;1.742
Coruña, A;Total;Abril;8.595
Coruña, A;Total;Mayo;12.445
Coruña, A;Total;Junio;43.778
Coruña, A;Total;Julio;120.353
Coruña, A;Total;Agosto;170.500
Coruña, A;Total;Septiembre;31.417
Coruña, A;Total;Octubre;5.973
Coruña, A;Total;Noviembre;2.334
Coruña, A;Total;Diciembre;1.536
Coruña, A;Españoles;Total;298.320
Coruña, A;Españoles;Enero;662
Coruña, A;Españoles;Febrero;807
Coruña, A;Españoles;Marzo;954
Coruña, A;Españoles;Abril;5.909
Coruña, A;Españoles;Mayo;4.887
Coruña, A;Españoles;Junio;29.699
Coruña, A;Españoles;Julio;96.762
Coruña, A;Españoles;Agosto;133.223
Coruña, A;Españoles;Septiembre;20.103
Coruña, A;Españoles;Octubre;2.533
Coruña, A;Españoles;Noviembre;1.467
Coruña, A;Españoles;Diciembre;1.314
Coruña, A;Extranjeros;Total;102.429
Coruña, A;Extranjeros;Enero;189
Coruña, A;Extranjeros;Febrero;418
Coruña, A;Extranjeros;Marzo;789
Coruña, A;Extranjeros;Abril;2.687
Coruña, A;Extranjeros;Mayo;7.558
Coruña, A;Extranjeros;Junio;14.079
Coruña, A;Extranjeros;Julio;23.592
Coruña, A;Extranjeros;Agosto;37.277
Coruña, A;Extranjeros;Septiembre;11.313
Coruña, A;Extranjeros;Octubre;3.440
Coruña, A;Extranjeros;Noviembre;867
Coruña, A;Extranjeros;Diciembre;222
Coruña, A;Unión Europea 27 (sin España);Total;84.561
Coruña, A;Unión Europea 27 (sin España);Enero;120
Coruña, A;Unión Europea 27 (sin España);Febrero;310
Coruña, A;Unión Europea 27 (sin España);Marzo;696
Coruña, A;Unión Europea 27 (sin España);Abril;2.191
Coruña, A;Unión Europea 27 (sin España);Mayo;5.996
Coruña, A;Unión Europea 27 (sin España);Junio;11.292
Coruña, A;Unión Europea 27 (sin España);Julio;18.615
Coruña, A;Unión Europea 27 (sin España);Agosto;32.944
Coruña, A;Unión Europea 27 (sin España);Septiembre;8.753
Coruña, A;Unión Europea 27 (sin España);Octubre;2.771
Coruña, A;Unión Europea 27 (sin España);Noviembre;740
Coruña, A;Unión Europea 27 (sin España);Diciembre;133
Coruña, A;Alemania;Total;32.548
Coruña, A;Alemania;Enero;42
Coruña, A;Alemania;Febrero;164
Coruña, A;Alemania;Marzo;196
Coruña, A;Alemania;Abril;723
Coruña, A;Alemania;Mayo;2.959
Coruña, A;Alemania;Junio;4.345
Coruña, A;Alemania;Julio;7.153
Coruña, A;Alemania;Agosto;11.635
Coruña, A;Alemania;Septiembre;3.742
Coruña, A;Alemania;Octubre;1.295
Coruña, A;Alemania;Noviembre;218
Coruña, A;Alemania;Diciembre;77
Coruña, A;Austria;Total;2.134
Coruña, A;Austria;Enero;0
Coruña, A;Austria;Febrero;0
Coruña, A;Austria;Marzo;..
Coruña, A;Austria;Abril;60
Coruña, A;Austria;Mayo;143
Coruña, A;Austria;Junio;381
Coruña, A;Austria;Julio;224
Coruña, A;Austria;Agosto;1.056
Coruña, A;Austria;Septiembre;189
Coruña, A;Austria;Octubre;61
Coruña, A;Austria;Noviembre;..
Coruña, A;Austria;Diciembre;0
Coruña, A;Bélgica;Total;2.449
Coruña, A;Bélgica;Enero;0
Coruña, A;Bélgica;Febrero;0
Coruña, A;Bélgica;Marzo;..
Coruña, A;Bélgica;Abril;179
Coruña, A;Bélgica;Mayo;102
Coruña, A;Bélgica;Junio;290
Coruña, A;Bélgica;Julio;714
Coruña, A;Bélgica;Agosto;814
Coruña, A;Bélgica;Septiembre;200
Coruña, A;Bélgica;Octubre;100
Coruña, A;Bélgica;Noviembre;26
Coruña, A;Bélgica;Diciembre;..
Coruña, A;Dinamarca;Total;492
Coruña, A;Dinamarca;Enero;0
Coruña, A;Dinamarca;Febrero;0
Coruña, A;Dinamarca;Marzo;0
Coruña, A;Dinamarca;Abril;78
Coruña, A;Dinamarca;Mayo;69
Coruña, A;Dinamarca;Junio;52
Coruña, A;Dinamarca;Julio;59
Coruña, A;Dinamarca;Agosto;181
Coruña, A;Dinamarca;Septiembre;48
Coruña, A;Dinamarca;Octubre;..
Coruña, A;Dinamarca;Noviembre;0
Coruña, A;Dinamarca;Diciembre;0
Coruña, A;Finlandia;Total;481
Coruña, A;Finlandia;Enero;0
Coruña, A;Finlandia;Febrero;0
Coruña, A;Finlandia;Marzo;0
Coruña, A;Finlandia;Abril;..
Coruña, A;Finlandia;Mayo;0
Coruña, A;Finlandia;Junio;0
Coruña, A;Finlandia;Julio;0
Coruña, A;Finlandia;Agosto;474
Coruña, A;Finlandia;Septiembre;0
Coruña, A;Finlandia;Octubre;0
Coruña, A;Finlandia;Noviembre;0
Coruña, A;Finlandia;Diciembre;0
Coruña, A;Francia;Total;18.911
Coruña, A;Francia;Enero;44
Coruña, A;Francia;Febrero;102
Coruña, A;Francia;Marzo;194
Coruña, A;Francia;Abril;469
Coruña, A;Francia;Mayo;681
Coruña, A;Francia;Junio;1.786
Coruña, A;Francia;Julio;5.324
Coruña, A;Francia;Agosto;7.458
Coruña, A;Francia;Septiembre;2.124
Coruña, A;Francia;Octubre;534
Coruña, A;Francia;Noviembre;194
Coruña, A;Francia;Diciembre;0
Coruña, A;Grecia;Total;66
Coruña, A;Grecia;Enero;0
Coruña, A;Grecia;Febrero;0
Coruña, A;Grecia;Marzo;0
Coruña, A;Grecia;Abril;0
Coruña, A;Grecia;Mayo;10
Coruña, A;Grecia;Junio;0
Coruña, A;Grecia;Julio;35
Coruña, A;Grecia;Agosto;..
Coruña, A;Grecia;Septiembre;0
Coruña, A;Grecia;Octubre;0
Coruña, A;Grecia;Noviembre;0
Coruña, A;Grecia;Diciembre;0
Coruña, A;Irlanda;Total;1.378
Coruña, A;Irlanda;Enero;0
Coruña, A;Irlanda;Febrero;0
Coruña, A;Irlanda;Marzo;0
Coruña, A;Irlanda;Abril;..
Coruña, A;Irlanda;Mayo;156
Coruña, A;Irlanda;Junio;241
Coruña, A;Irlanda;Julio;343
Coruña, A;Irlanda;Agosto;438
Coruña, A;Irlanda;Septiembre;114
Coruña, A;Irlanda;Octubre;..
Coruña, A;Irlanda;Noviembre;0
Coruña, A;Irlanda;Diciembre;0
Coruña, A;Italia;Total;3.961
Coruña, A;Italia;Enero;..
Coruña, A;Italia;Febrero;0
Coruña, A;Italia;Marzo;..
Coruña, A;Italia;Abril;36
Coruña, A;Italia;Mayo;189
Coruña, A;Italia;Junio;336
Coruña, A;Italia;Julio;942
Coruña, A;Italia;Agosto;2.111
Coruña, A;Italia;Septiembre;260
